especie,aumento,filename,path,Clase,Caracteristicas visibles,Orientacion
Cedro costeño,30X,IPC_2019-09-09.17.08.48.2770.bmp,Cedro costeño/30X/IPC_2019-09-09.17.08.48.2770.bmp,1,2,27.0
Cedro costeño,30X,IPC_2019-09-09.17.08.50.5110.bmp,Cedro costeño/30X/IPC_2019-09-09.17.08.50.5110.bmp,1,2,30.600006103515625
Cedro costeño,30X,IPC_2019-09-09.17.08.56.1150.bmp,Cedro costeño/30X/IPC_2019-09-09.17.08.56.1150.bmp,1,2,34.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.09.01.7490.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.01.7490.bmp,1,2,37.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.09.07.5970.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.07.5970.bmp,1,2,41.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.09.14.4480.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.14.4480.bmp,1,2,41.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.09.17.5450.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.17.5450.bmp,1,2,45.0
Cedro costeño,30X,IPC_2019-09-09.17.09.20.6990.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.20.6990.bmp,1,2,45.0
Cedro costeño,30X,IPC_2019-09-09.17.09.24.3280.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.24.3280.bmp,1,2,45.0
Cedro costeño,30X,IPC_2019-09-09.17.09.27.1820.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.27.1820.bmp,1,2,48.600006103515625
Cedro costeño,30X,IPC_2019-09-09.17.09.29.4130.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.29.4130.bmp,1,2,48.600006103515625
Cedro costeño,30X,IPC_2019-09-09.17.09.33.6160.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.33.6160.bmp,1,2,48.600006103515625
Cedro costeño,30X,IPC_2019-09-09.17.09.38.3120.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.38.3120.bmp,1,2,70.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.09.50.6170.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.50.6170.bmp,1,2,-88.20000004768372
Cedro costeño,30X,IPC_2019-09-09.17.09.54.6970.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.54.6970.bmp,1,2,-81.0
Cedro costeño,30X,IPC_2019-09-09.17.09.58.4000.bmp,Cedro costeño/30X/IPC_2019-09-09.17.09.58.4000.bmp,1,2,-77.39999961853027
Cedro costeño,30X,IPC_2019-09-09.17.10.01.1180.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.01.1180.bmp,1,2,-70.20000076293945
Cedro costeño,30X,IPC_2019-09-09.17.10.03.8650.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.03.8650.bmp,1,3,-70.20000076293945
Cedro costeño,30X,IPC_2019-09-09.17.10.06.1350.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.06.1350.bmp,1,3,-66.5999984741211
Cedro costeño,30X,IPC_2019-09-09.17.10.08.8980.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.08.8980.bmp,1,3,-63.0
Cedro costeño,30X,IPC_2019-09-09.17.10.13.1670.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.13.1670.bmp,1,2,-52.20000076293945
Cedro costeño,30X,IPC_2019-09-09.17.10.15.5690.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.15.5690.bmp,1,2,-52.20000076293945
Cedro costeño,30X,IPC_2019-09-09.17.10.29.2870.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.29.2870.bmp,1,2,-66.5999984741211
Cedro costeño,30X,IPC_2019-09-09.17.10.34.4850.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.34.4850.bmp,1,2,-73.79999923706055
Cedro costeño,30X,IPC_2019-09-09.17.10.38.0380.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.38.0380.bmp,1,2,-77.39999961853027
Cedro costeño,30X,IPC_2019-09-09.17.10.46.4850.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.46.4850.bmp,1,2,-84.60000038146973
Cedro costeño,30X,IPC_2019-09-09.17.10.55.0680.bmp,Cedro costeño/30X/IPC_2019-09-09.17.10.55.0680.bmp,1,2,66.60000610351562
Cedro costeño,30X,IPC_2019-09-09.17.12.06.2560.bmp,Cedro costeño/30X/IPC_2019-09-09.17.12.06.2560.bmp,1,2,52.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.12.11.2740.bmp,Cedro costeño/30X/IPC_2019-09-09.17.12.11.2740.bmp,1,3,59.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.12.14.3900.bmp,Cedro costeño/30X/IPC_2019-09-09.17.12.14.3900.bmp,1,3,63.0
Cedro costeño,30X,IPC_2019-09-09.17.12.17.9610.bmp,Cedro costeño/30X/IPC_2019-09-09.17.12.17.9610.bmp,1,2,66.60000610351562
Cedro costeño,30X,IPC_2019-09-09.17.12.21.6630.bmp,Cedro costeño/30X/IPC_2019-09-09.17.12.21.6630.bmp,1,2,66.60000610351562
Cedro costeño,30X,IPC_2019-09-09.17.12.24.0260.bmp,Cedro costeño/30X/IPC_2019-09-09.17.12.24.0260.bmp,1,2,70.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.12.28.7270.bmp,Cedro costeño/30X/IPC_2019-09-09.17.12.28.7270.bmp,1,3,73.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.13.04.4110.bmp,Cedro costeño/30X/IPC_2019-09-09.17.13.04.4110.bmp,1,2,1.8000030517578125
Cedro costeño,30X,IPC_2019-09-09.17.13.08.1960.bmp,Cedro costeño/30X/IPC_2019-09-09.17.13.08.1960.bmp,1,2,-1.8000030517578125
Cedro costeño,30X,IPC_2019-09-09.17.13.17.7120.bmp,Cedro costeño/30X/IPC_2019-09-09.17.13.17.7120.bmp,1,2,1.8000030517578125
Cedro costeño,30X,IPC_2019-09-09.17.24.16.4040.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.16.4040.bmp,1,1,41.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.24.21.6370.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.21.6370.bmp,1,2,41.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.24.25.6210.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.25.6210.bmp,1,2,41.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.24.29.0710.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.29.0710.bmp,1,3,45.0
Cedro costeño,30X,IPC_2019-09-09.17.24.31.8530.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.31.8530.bmp,1,2,45.0
Cedro costeño,30X,IPC_2019-09-09.17.24.35.0030.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.35.0030.bmp,1,3,41.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.24.40.3690.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.40.3690.bmp,1,2,45.0
Cedro costeño,30X,IPC_2019-09-09.17.24.43.5190.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.43.5190.bmp,1,3,45.0
Cedro costeño,30X,IPC_2019-09-09.17.24.49.0720.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.49.0720.bmp,1,3,45.0
Cedro costeño,30X,IPC_2019-09-09.17.24.53.2720.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.53.2720.bmp,1,3,52.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.24.57.7080.bmp,Cedro costeño/30X/IPC_2019-09-09.17.24.57.7080.bmp,1,3,52.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.25.00.5400.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.00.5400.bmp,1,3,55.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.25.04.9060.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.04.9060.bmp,1,3,59.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.25.07.5740.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.07.5740.bmp,1,3,63.0
Cedro costeño,30X,IPC_2019-09-09.17.25.10.3210.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.10.3210.bmp,1,2,66.60000610351562
Cedro costeño,30X,IPC_2019-09-09.17.25.13.2280.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.13.2280.bmp,1,2,70.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.25.17.1390.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.17.1390.bmp,1,2,77.39999389648438
Cedro costeño,30X,IPC_2019-09-09.17.25.20.6080.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.20.6080.bmp,1,2,81.0
Cedro costeño,30X,IPC_2019-09-09.17.25.23.2580.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.23.2580.bmp,1,2,84.60000610351562
Cedro costeño,30X,IPC_2019-09-09.17.25.28.4570.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.28.4570.bmp,1,2,-88.20000004768372
Cedro costeño,30X,IPC_2019-09-09.17.25.34.7580.bmp,Cedro costeño/30X/IPC_2019-09-09.17.25.34.7580.bmp,1,2,-88.20000004768372
Cedro costeño,30X,IPC_2019-09-09.17.26.19.5950.bmp,Cedro costeño/30X/IPC_2019-09-09.17.26.19.5950.bmp,1,2,27.0
Cedro costeño,30X,IPC_2019-09-09.17.26.23.3110.bmp,Cedro costeño/30X/IPC_2019-09-09.17.26.23.3110.bmp,1,2,30.600006103515625
Cedro costeño,30X,IPC_2019-09-09.17.26.26.5260.bmp,Cedro costeño/30X/IPC_2019-09-09.17.26.26.5260.bmp,1,2,34.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.26.29.9270.bmp,Cedro costeño/30X/IPC_2019-09-09.17.26.29.9270.bmp,1,2,37.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.26.36.5790.bmp,Cedro costeño/30X/IPC_2019-09-09.17.26.36.5790.bmp,1,2,41.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.26.49.7970.bmp,Cedro costeño/30X/IPC_2019-09-09.17.26.49.7970.bmp,1,3,41.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.26.54.4980.bmp,Cedro costeño/30X/IPC_2019-09-09.17.26.54.4980.bmp,1,2,45.0
Cedro costeño,30X,IPC_2019-09-09.17.27.01.1780.bmp,Cedro costeño/30X/IPC_2019-09-09.17.27.01.1780.bmp,1,2,45.0
Cedro costeño,30X,IPC_2019-09-09.17.27.05.5810.bmp,Cedro costeño/30X/IPC_2019-09-09.17.27.05.5810.bmp,1,2,45.0
Cedro costeño,30X,IPC_2019-09-09.17.27.08.8680.bmp,Cedro costeño/30X/IPC_2019-09-09.17.27.08.8680.bmp,1,2,48.600006103515625
Cedro costeño,30X,IPC_2019-09-09.17.27.13.4510.bmp,Cedro costeño/30X/IPC_2019-09-09.17.27.13.4510.bmp,1,2,48.600006103515625
Cedro costeño,30X,IPC_2019-09-09.17.27.17.9300.bmp,Cedro costeño/30X/IPC_2019-09-09.17.27.17.9300.bmp,1,2,52.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.27.21.8960.bmp,Cedro costeño/30X/IPC_2019-09-09.17.27.21.8960.bmp,1,2,55.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.27.25.6320.bmp,Cedro costeño/30X/IPC_2019-09-09.17.27.25.6320.bmp,1,2,55.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.27.28.8150.bmp,Cedro costeño/30X/IPC_2019-09-09.17.27.28.8150.bmp,1,3,55.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.29.52.1910.bmp,Cedro costeño/30X/IPC_2019-09-09.17.29.52.1910.bmp,1,2,30.600006103515625
Cedro costeño,30X,IPC_2019-09-09.17.29.56.3420.bmp,Cedro costeño/30X/IPC_2019-09-09.17.29.56.3420.bmp,1,2,34.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.29.59.5740.bmp,Cedro costeño/30X/IPC_2019-09-09.17.29.59.5740.bmp,1,2,41.399993896484375
Cedro costeño,30X,IPC_2019-09-09.17.30.02.4440.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.02.4440.bmp,1,3,45.0
Cedro costeño,30X,IPC_2019-09-09.17.30.05.2950.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.05.2950.bmp,1,2,48.600006103515625
Cedro costeño,30X,IPC_2019-09-09.17.30.09.9610.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.09.9610.bmp,1,2,55.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.30.18.3760.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.18.3760.bmp,1,2,52.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.30.20.9930.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.20.9930.bmp,1,2,55.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.30.23.1760.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.23.1760.bmp,1,3,66.60000610351562
Cedro costeño,30X,IPC_2019-09-09.17.30.25.6760.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.25.6760.bmp,1,3,70.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.30.29.5280.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.29.5280.bmp,1,2,73.80000305175781
Cedro costeño,30X,IPC_2019-09-09.17.30.32.5780.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.32.5780.bmp,1,3,77.39999389648438
Cedro costeño,30X,IPC_2019-09-09.17.30.40.8450.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.40.8450.bmp,1,3,81.0
Cedro costeño,30X,IPC_2019-09-09.17.30.43.5770.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.43.5770.bmp,1,3,-88.20000004768372
Cedro costeño,30X,IPC_2019-09-09.17.30.45.8120.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.45.8120.bmp,1,3,88.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.30.49.0130.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.49.0130.bmp,1,3,-88.20000004768372
Cedro costeño,30X,IPC_2019-09-09.17.30.51.9800.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.51.9800.bmp,1,3,-88.20000004768372
Cedro costeño,30X,IPC_2019-09-09.17.30.54.6780.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.54.6780.bmp,1,3,-88.20000004768372
Cedro costeño,30X,IPC_2019-09-09.17.30.57.5120.bmp,Cedro costeño/30X/IPC_2019-09-09.17.30.57.5120.bmp,1,3,-84.60000038146973
Cedro costeño,30X,IPC_2019-09-09.17.31.00.1610.bmp,Cedro costeño/30X/IPC_2019-09-09.17.31.00.1610.bmp,1,3,-81.0
Cedro costeño,30X,IPC_2019-09-09.17.31.02.9450.bmp,Cedro costeño/30X/IPC_2019-09-09.17.31.02.9450.bmp,1,3,-81.0
Cedro costeño,30X,IPC_2019-09-09.17.31.05.4630.bmp,Cedro costeño/30X/IPC_2019-09-09.17.31.05.4630.bmp,1,3,-81.0
Cedro costeño,30X,IPC_2019-09-09.17.31.08.3800.bmp,Cedro costeño/30X/IPC_2019-09-09.17.31.08.3800.bmp,1,2,-77.39999961853027
Cedro costeño,30X,IPC_2019-09-09.17.34.49.9780.bmp,Cedro costeño/30X/IPC_2019-09-09.17.34.49.9780.bmp,1,2,-37.79999923706055
Cedro costeño,30X,IPC_2019-09-09.17.34.59.8310.bmp,Cedro costeño/30X/IPC_2019-09-09.17.34.59.8310.bmp,1,2,-63.0
Cedro costeño,30X,IPC_2019-09-09.17.35.07.0640.bmp,Cedro costeño/30X/IPC_2019-09-09.17.35.07.0640.bmp,1,2,77.39999389648438
Cedro costeño,30X,IPC_2019-09-09.17.35.10.1980.bmp,Cedro costeño/30X/IPC_2019-09-09.17.35.10.1980.bmp,1,2,81.0
Cedro costeño,30X,IPC_2019-09-09.17.35.15.3820.bmp,Cedro costeño/30X/IPC_2019-09-09.17.35.15.3820.bmp,1,2,63.0
Cedro costeño,30X,IPC_2019-09-09.17.35.20.7130.bmp,Cedro costeño/30X/IPC_2019-09-09.17.35.20.7130.bmp,1,2,70.19999694824219
Cedro costeño,30X,IPC_2019-09-09.17.36.17.2810.bmp,Cedro costeño/30X/IPC_2019-09-09.17.36.17.2810.bmp,1,2,-45.0
Cedro costeño,30X,IPC_2019-09-09.17.36.22.0680.bmp,Cedro costeño/30X/IPC_2019-09-09.17.36.22.0680.bmp,1,2,-48.599998474121094
Cedro costeño,30X,IPC_2019-09-09.17.36.41.7400.bmp,Cedro costeño/30X/IPC_2019-09-09.17.36.41.7400.bmp,1,2,-52.20000076293945
Cedro costeño,30X,IPC_2019-09-09.17.36.44.1870.bmp,Cedro costeño/30X/IPC_2019-09-09.17.36.44.1870.bmp,1,1,-48.599998474121094
Cedro costeño,30X,IPC_2019-09-09.17.36.47.4680.bmp,Cedro costeño/30X/IPC_2019-09-09.17.36.47.4680.bmp,1,1,-45.0
Cedro costeño,30X,IPC_2019-09-09.17.36.53.6030.bmp,Cedro costeño/30X/IPC_2019-09-09.17.36.53.6030.bmp,1,1,-41.400001525878906
Cedro costeño,30X,IPC_2019-09-09.17.37.11.5700.bmp,Cedro costeño/30X/IPC_2019-09-09.17.37.11.5700.bmp,1,2,-30.599998474121094
Cedro costeño,30X,Mon Sep 09 07-28-35.bmp,Cedro costeño/30X/Mon Sep 09 07-28-35.bmp,1,2,9.0
Cedro costeño,30X,Mon Sep 09 07-33-01.bmp,Cedro costeño/30X/Mon Sep 09 07-33-01.bmp,1,2,73.80000305175781
Cedro costeño,30X,Mon Sep 09 07-33-11.bmp,Cedro costeño/30X/Mon Sep 09 07-33-11.bmp,1,2,81.0
Cedro costeño,30X,Mon Sep 09 07-33-51.bmp,Cedro costeño/30X/Mon Sep 09 07-33-51.bmp,1,2,52.19999694824219
Cedro costeño,30X,Mon Sep 09 07-36-07.bmp,Cedro costeño/30X/Mon Sep 09 07-36-07.bmp,1,2,23.399993896484375
Cedro costeño,30X,Mon Sep 09 07-36-13.bmp,Cedro costeño/30X/Mon Sep 09 07-36-13.bmp,1,2,45.0
Cedro costeño,30X,Mon Sep 09 07-36-44.bmp,Cedro costeño/30X/Mon Sep 09 07-36-44.bmp,1,2,34.19999694824219
Cedro costeño,30X,Mon Sep 09 07-37-04.bmp,Cedro costeño/30X/Mon Sep 09 07-37-04.bmp,1,2,27.0
Cedro costeño,30X,Mon Sep 09 07-38-19.bmp,Cedro costeño/30X/Mon Sep 09 07-38-19.bmp,1,2,-88.20000004768372
Cedro costeño,30X,Mon Sep 09 07-38-39.bmp,Cedro costeño/30X/Mon Sep 09 07-38-39.bmp,1,2,48.600006103515625
Cedro costeño,30X,Mon Sep 09 07-39-01.bmp,Cedro costeño/30X/Mon Sep 09 07-39-01.bmp,1,2,1.8000030517578125
Cedro costeño,30X,Mon Sep 09 07-39-14.bmp,Cedro costeño/30X/Mon Sep 09 07-39-14.bmp,1,2,-1.8000030517578125
Cedro costeño,30X,Mon Sep 09 07-40-12.bmp,Cedro costeño/30X/Mon Sep 09 07-40-12.bmp,1,2,73.80000305175781
Cedro costeño,30X,Mon Sep 09 07-40-43.bmp,Cedro costeño/30X/Mon Sep 09 07-40-43.bmp,1,2,-48.599998474121094
Cedro costeño,30X,Mon Sep 09 07-41-00.bmp,Cedro costeño/30X/Mon Sep 09 07-41-00.bmp,1,2,23.399993896484375
Cedro costeño,30X,Mon Sep 09 07-42-35.bmp,Cedro costeño/30X/Mon Sep 09 07-42-35.bmp,1,3,19.800003051757812
Cedro costeño,30X,Mon Sep 09 07-42-41.bmp,Cedro costeño/30X/Mon Sep 09 07-42-41.bmp,1,1,23.399993896484375
Cedro costeño,30X,Tue Aug 13 17-12-50.bmp,Cedro costeño/30X/Tue Aug 13 17-12-50.bmp,1,2,-73.79999923706055
Cedro costeño,30X,Tue Aug 13 17-13-05.bmp,Cedro costeño/30X/Tue Aug 13 17-13-05.bmp,1,2,1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-13-22.bmp,Cedro costeño/30X/Tue Aug 13 17-13-22.bmp,1,2,1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-13-40.bmp,Cedro costeño/30X/Tue Aug 13 17-13-40.bmp,1,2,-59.39999961853027
Cedro costeño,30X,Tue Aug 13 17-13-50.bmp,Cedro costeño/30X/Tue Aug 13 17-13-50.bmp,1,2,-88.20000004768372
Cedro costeño,30X,Tue Aug 13 17-14-03.bmp,Cedro costeño/30X/Tue Aug 13 17-14-03.bmp,1,2,-88.20000004768372
Cedro costeño,30X,Tue Aug 13 17-14-34.bmp,Cedro costeño/30X/Tue Aug 13 17-14-34.bmp,1,2,88.19999694824219
Cedro costeño,30X,Tue Aug 13 17-14-55.bmp,Cedro costeño/30X/Tue Aug 13 17-14-55.bmp,1,2,-5.399993896484375
Cedro costeño,30X,Tue Aug 13 17-15-13.bmp,Cedro costeño/30X/Tue Aug 13 17-15-13.bmp,1,2,-1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-15-24.bmp,Cedro costeño/30X/Tue Aug 13 17-15-24.bmp,1,2,-1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-15-38.bmp,Cedro costeño/30X/Tue Aug 13 17-15-38.bmp,1,2,5.399993896484375
Cedro costeño,30X,Tue Aug 13 17-15-47.bmp,Cedro costeño/30X/Tue Aug 13 17-15-47.bmp,1,3,1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-16-28.bmp,Cedro costeño/30X/Tue Aug 13 17-16-28.bmp,1,2,1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-16-33.bmp,Cedro costeño/30X/Tue Aug 13 17-16-33.bmp,1,2,1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-17-01.bmp,Cedro costeño/30X/Tue Aug 13 17-17-01.bmp,1,2,1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-17-34.bmp,Cedro costeño/30X/Tue Aug 13 17-17-34.bmp,1,2,5.399993896484375
Cedro costeño,30X,Tue Aug 13 17-18-41.bmp,Cedro costeño/30X/Tue Aug 13 17-18-41.bmp,1,2,-34.20000076293945
Cedro costeño,30X,Tue Aug 13 17-18-51.bmp,Cedro costeño/30X/Tue Aug 13 17-18-51.bmp,1,2,-84.60000038146973
Cedro costeño,30X,Tue Aug 13 17-18-54.bmp,Cedro costeño/30X/Tue Aug 13 17-18-54.bmp,1,2,-84.60000038146973
Cedro costeño,30X,Tue Aug 13 17-19-06.bmp,Cedro costeño/30X/Tue Aug 13 17-19-06.bmp,1,3,-88.20000004768372
Cedro costeño,30X,Tue Aug 13 17-19-42.bmp,Cedro costeño/30X/Tue Aug 13 17-19-42.bmp,1,3,-59.39999961853027
Cedro costeño,30X,Tue Aug 13 17-20-20.bmp,Cedro costeño/30X/Tue Aug 13 17-20-20.bmp,1,2,5.399993896484375
Cedro costeño,30X,Tue Aug 13 17-20-49.bmp,Cedro costeño/30X/Tue Aug 13 17-20-49.bmp,1,2,12.600006103515625
Cedro costeño,30X,Tue Aug 13 17-21-01.bmp,Cedro costeño/30X/Tue Aug 13 17-21-01.bmp,1,2,12.600006103515625
Cedro costeño,30X,Tue Aug 13 17-21-14.bmp,Cedro costeño/30X/Tue Aug 13 17-21-14.bmp,1,2,77.39999389648438
Cedro costeño,30X,Tue Aug 13 17-21-25.bmp,Cedro costeño/30X/Tue Aug 13 17-21-25.bmp,1,1,70.19999694824219
Cedro costeño,30X,Tue Aug 13 17-21-41.bmp,Cedro costeño/30X/Tue Aug 13 17-21-41.bmp,1,2,-9.0
Cedro costeño,30X,Tue Aug 13 17-22-06.bmp,Cedro costeño/30X/Tue Aug 13 17-22-06.bmp,1,1,-1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-23-17.bmp,Cedro costeño/30X/Tue Aug 13 17-23-17.bmp,1,3,45.0
Cedro costeño,30X,Tue Aug 13 17-23-40.bmp,Cedro costeño/30X/Tue Aug 13 17-23-40.bmp,1,2,5.399993896484375
Cedro costeño,30X,Tue Aug 13 17-23-57.bmp,Cedro costeño/30X/Tue Aug 13 17-23-57.bmp,1,3,-63.0
Cedro costeño,30X,Tue Aug 13 17-24-02.bmp,Cedro costeño/30X/Tue Aug 13 17-24-02.bmp,1,3,-59.39999961853027
Cedro costeño,30X,Tue Aug 13 17-24-24.bmp,Cedro costeño/30X/Tue Aug 13 17-24-24.bmp,1,2,-5.399993896484375
Cedro costeño,30X,Tue Aug 13 17-25-50.bmp,Cedro costeño/30X/Tue Aug 13 17-25-50.bmp,1,2,77.39999389648438
Cedro costeño,30X,Tue Aug 13 17-26-02.bmp,Cedro costeño/30X/Tue Aug 13 17-26-02.bmp,1,2,81.0
Cedro costeño,30X,Tue Aug 13 17-26-15.bmp,Cedro costeño/30X/Tue Aug 13 17-26-15.bmp,1,2,-34.20000076293945
Cedro costeño,30X,Tue Aug 13 17-26-19.bmp,Cedro costeño/30X/Tue Aug 13 17-26-19.bmp,1,2,37.80000305175781
Cedro costeño,30X,Tue Aug 13 17-27-22.bmp,Cedro costeño/30X/Tue Aug 13 17-27-22.bmp,1,1,-73.79999923706055
Cedro costeño,30X,Tue Aug 13 17-27-41.bmp,Cedro costeño/30X/Tue Aug 13 17-27-41.bmp,1,2,81.0
Cedro costeño,30X,Tue Aug 13 17-27-48.bmp,Cedro costeño/30X/Tue Aug 13 17-27-48.bmp,1,2,88.19999694824219
Cedro costeño,30X,Tue Aug 13 17-27-49.bmp,Cedro costeño/30X/Tue Aug 13 17-27-49.bmp,1,2,88.19999694824219
Cedro costeño,30X,Tue Aug 13 17-27-58.bmp,Cedro costeño/30X/Tue Aug 13 17-27-58.bmp,1,2,-81.0
Cedro costeño,30X,Tue Aug 13 17-28-11.bmp,Cedro costeño/30X/Tue Aug 13 17-28-11.bmp,1,3,-16.199996948242188
Cedro costeño,30X,Tue Aug 13 17-28-31.bmp,Cedro costeño/30X/Tue Aug 13 17-28-31.bmp,1,2,-30.599998474121094
Cedro costeño,30X,Tue Aug 13 17-28-40.bmp,Cedro costeño/30X/Tue Aug 13 17-28-40.bmp,1,2,-27.0
Cedro costeño,30X,Tue Aug 13 17-28-52.bmp,Cedro costeño/30X/Tue Aug 13 17-28-52.bmp,1,2,59.399993896484375
Cedro costeño,30X,Tue Aug 13 17-29-13.bmp,Cedro costeño/30X/Tue Aug 13 17-29-13.bmp,1,2,88.19999694824219
Cedro costeño,30X,Tue Aug 13 17-29-22.bmp,Cedro costeño/30X/Tue Aug 13 17-29-22.bmp,1,2,1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-29-26.bmp,Cedro costeño/30X/Tue Aug 13 17-29-26.bmp,1,3,1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-29-33.bmp,Cedro costeño/30X/Tue Aug 13 17-29-33.bmp,1,3,5.399993896484375
Cedro costeño,30X,Tue Aug 13 17-29-45.bmp,Cedro costeño/30X/Tue Aug 13 17-29-45.bmp,1,3,1.8000030517578125
Cedro costeño,30X,Tue Aug 13 17-30-42.bmp,Cedro costeño/30X/Tue Aug 13 17-30-42.bmp,1,2,-12.600006103515625
Cedro costeño,30X,Tue Aug 13 17-31-02.bmp,Cedro costeño/30X/Tue Aug 13 17-31-02.bmp,1,2,12.600006103515625
